Year,League,Franchise,Rank,Gamesplayed,Gamesplayedathome,Wins,Losses,DivisionWinner,WildCardWinner,LeagueChampion,WorldSeriesWinner,RunsScored,Atbats,Hitsbybatters,Doubles,Triples,Homerunsbybatters,Walksbybatters,Strikeoutsbybatters,Stolenbases,Caughtstealing,Battershitbypitch,Sacrificeflies,Opponentsrunsscored,Earnedrunsallowed,Earnedrunaverage,Completegames,Shutouts,Saves,Outspitched,Hitsallowed,Homerunsallowed,Walksallowed,Strikeoutsbypitchers,Errors,Doubleplays,Fieldingpercentage,Homeattendancetotal,Battersparkfactor,Pitchersparkfactor
2015,NL,SDP,4,162,81,74,88,0,0,0,0,650,5457,1324,260,36,148,426,1327,82,29,40,42,731,655,4.09,1,6,41,4321,1371,171,516,1393,92,138,0.985,2459742,98,97
2015,NL,SFG,2,162,81,84,78,0,0,0,0,696,5565,1486,288,39,136,457,1159,93,36,49,37,627,597,3.72,7,18,41,4333,1344,155,431,1165,78,145,0.987,3375882,99,97
2015,NL,STL,1,162,81,100,62,1,0,0,0,647,5484,1386,288,39,137,506,1267,69,38,66,42,525,478,2.94,1,15,62,4394,1359,123,477,1329,96,159,0.984,3520889,102,101
2015,NL,WSN,2,162,81,83,79,0,0,0,0,703,5428,1363,265,13,177,539,1344,57,23,44,51,635,577,3.62,4,13,41,4304,1366,145,364,1342,90,125,0.985,2619843,102,99
2016,AL,BAL,2,162,81,89,73,0,1,0,0,744,5524,1413,265,6,253,468,1324,19,13,44,36,715,671,4.22,1,9,54,4296,1408,183,545,1248,80,165,0.987,2172344,101,101
2016,AL,BOS,1,162,81,93,69,1,0,0,0,878,5670,1598,343,25,208,558,1160,83,24,43,40,694,640,4,9,5,43,4319,1342,176,490,1362,75,139,0.987,2955434,108,106
2016,AL,CHW,4,162,81,78,84,0,0,0,0,686,5550,1428,277,33,168,455,1285,77,36,53,44,715,659,4.1,7,10,43,4340,1422,185,521,1270,95,148,0.984,1746293,96,97
2016,AL,CLE,1,161,80,94,67,1,0,1,0,777,5484,1435,308,29,185,531,1246,134,31,49,60,676,617,3.84,5,11,37,4335,1330,186,461,1398,89,126,0.985,1591667,110,109
2016,AL,DET,2,161,81,86,75,0,0,0,0,750,5526,1476,252,30,211,493,1303,58,29,53,38,721,672,4.24,3,8,47,4284,1417,182,462,1232,75,148,0.987,2493859,101,101
2016,AL,HOU,3,162,81,84,78,0,0,0,0,724,5545,1367,291,29,198,554,1452,102,44,47,31,701,663,4.06,2,8,44,4404,1441,181,453,1396,77,135,0.987,2306623,90,89
2016,AL,KCR,3,162,81,81,81,0,0,0,0,675,5552,1450,264,33,147,382,1224,121,35,45,34,712,674,4.21,3,7,41,4320,1433,206,517,1287,94,134,0.984,2557712,105,106
2016,AL,ANA,4,162,81,74,88,0,0,0,0,717,5431,1410,279,20,156,471,991,73,34,51,49,727,676,4.28,4,12,29,4264,1480,208,498,1136,97,148,0.983,3016142,95,95
2016,AL,MIN,5,162,81,59,103,0,0,0,0,722,5618,1409,288,35,200,513,1426,91,32,44,43,889,814,5.08,4,3,26,4329,1617,221,479,1191,126,172,0.979,1963912,96,98
2016,AL,NYY,4,162,81,84,78,0,0,0,0,680,5458,1378,245,20,183,475,1188,72,22,42,49,702,660,4.16,0,10,48,4285,1358,214,444,1393,86,116,0.985,3063405,105,105
2016,AL,OAK,5,162,81,69,93,0,0,0,0,653,5500,1352,270,21,169,442,1145,50,23,33,34,761,718,4.51,2,7,42,4300,1459,185,464,1188,97,152,0.984,1521506,90,91
2016,AL,SEA,2,162,81,86,76,0,0,0,0,768,5583,1446,251,17,223,506,1288,56,28,72,41,707,647,4,2,8,49,4371,1410,213,460,1318,89,158,0.985,2267928,98,97
2016,AL,TBD,5,162,81,68,94,0,0,0,0,672,5481,1333,288,32,216,449,1482,60,37,69,28,713,665,4.2,1,8,42,4279,1395,210,491,1357,94,129,0.984,1286163,93,94
2016,AL,TEX,1,162,81,95,67,1,0,0,0,765,5525,1446,257,23,215,436,1220,99,36,70,40,757,700,4.37,1,6,56,4329,1441,201,534,1154,97,190,0.984,2710402,106,105
2016,AL,TOR,2,162,81,89,73,0,1,0,0,759,5479,1358,276,18,221,632,1362,54,24,55,40,666,613,3.78,0,10,43,4378,1340,183,461,1314,88,144,0.986,3392099,111,110
2016,NL,ARI,4,162,81,69,93,0,0,0,0,752,5665,1479,285,56,190,463,1427,137,31,50,38,890,821,5.09,2,7,31,4354,1563,202,603,1318,101,143,0.983,2036216,107,108
2016,NL,ATL,5,161,81,68,93,0,0,0,0,649,5514,1404,295,27,122,502,1240,75,34,59,52,779,725,4.51,1,9,39,4343,1414,177,547,1227,101,134,0.983,2020914,102,104
2016,NL,CHC,1,162,81,103,58,1,0,1,1,808,5503,1409,293,30,199,656,1339,66,34,96,37,556,511,3.15,5,15,38,4379,1125,163,495,1441,101,116,0.983,3232420,95,93
2016,NL,CIN,5,162,81,68,94,0,0,0,0,716,5487,1403,277,33,164,452,1284,139,51,52,44,854,786,4.91,2,8,28,4326,1457,258,636,1241,102,142,0.983,1894085,99,100
2016,NL,COL,3,162,81,75,87,0,0,0,0,845,5614,1544,318,47,204,494,1330,66,39,40,34,860,779,4.91,2,9,37,4288,1532,181,547,1223,110,148,0.982,2602524,117,117
2016,NL,LAD,1,162,81,91,71,1,0,0,0,725,5518,1376,272,21,189,525,1321,45,26,58,32,638,598,3.7,3,15,47,4359,1266,165,464,1510,80,101,0.986,3703312,93,92
2016,NL,FLA,3,161,80,79,82,0,0,0,0,655,5547,1460,259,42,128,447,1213,71,28,54,38,682,646,4.05,0,12,55,4305,1358,152,595,1379,86,137,0.985,1712417,93,93
2016,NL,MIL,4,162,81,73,89,0,0,0,0,671,5330,1299,249,19,194,599,1543,181,56,37,39,733,650,4.08,0,7,46,4303,1450,178,532,1175,136,145,0.978,2314614,99,99
2016,NL,NYM,2,162,81,87,75,0,1,0,0,671,5459,1342,240,19,218,517,1302,42,18,62,41,617,574,3.57,1,13,55,4341,1397,152,439,1396,90,138,0.985,2789602,102,102
2016,NL,PHI,4,162,81,71,91,0,0,0,0,610,5434,1305,231,35,161,424,1376,96,45,58,30,796,739,4.63,4,12,43,4311,1468,213,466,1299,97,142,0.984,1915144,91,93
2016,NL,PIT,3,162,81,78,83,0,0,0,0,729,5542,1426,277,32,153,561,1334,110,45,81,36,758,679,4.21,5,5,51,4352,1490,180,533,1232,111,172,0.982,2249201,100,101
2016,NL,SDP,5,162,81,68,94,0,0,0,0,686,5419,1275,257,26,177,449,1500,125,45,58,36,770,708,4.43,1,9,35,4320,1425,183,569,1222,109,165,0.982,2351422,99,99
2016,NL,SFG,2,162,81,87,75,0,1,0,0,715,5565,1437,280,54,130,572,1107,79,36,42,46,631,593,3.65,10,11,43,4381,1334,158,439,1309,72,136,0.988,3365256,103,102
2016,NL,STL,2,162,81,86,76,0,0,0,0,779,5548,1415,299,32,225,526,1318,35,26,70,41,712,656,4.08,2,10,38,4345,1432,159,475,1290,107,169,0.983,3444490,100,99
2016,NL,WSN,1,162,81,95,67,1,0,0,0,763,5490,1403,268,29,203,536,1252,121,39,64,63,612,570,3.51,1,12,46,4379,1272,155,468,1476,73,142,0.988,2481938,100,98
2017,AL,BAL,5,162,81,75,87,0,0,0,0,743,5650,1469,269,12,232,392,1412,32,13,50,37,841,795,4.97,1,10,35,4323,1505,242,579,1233,94,175,0.984,2028424,98,99
2017,AL,BOS,1,162,81,93,69,1,0,0,0,785,5669,1461,302,19,168,571,1224,106,31,53,36,668,610,3.7,5,11,39,4447,1384,195,465,1580,107,126,0.982,2917678,105,104
2017,AL,CHW,4,162,81,67,95,0,0,0,0,706,5513,1412,256,37,186,401,1397,71,31,76,33,820,755,4.78,0,3,25,4265,1384,242,632,1193,114,157,0.981,1629470,98,98
2017,AL,CLE,1,162,81,102,60,1,0,0,0,818,5511,1449,333,29,212,604,1153,88,23,50,45,564,529,3.3,7,19,37,4322,1267,163,406,1614,76,167,0.987,2048138,106,104
2017,AL,DET,5,162,81,64,98,0,0,0,0,735,5556,1435,289,35,187,503,1313,65,34,52,27,894,846,5.36,2,4,32,4261,1587,218,538,1202,84,146,0.985,2321599,103,104
2017,AL,HOU,1,162,81,101,61,1,0,1,1,896,5611,1581,346,20,238,509,1087,98,42,70,61,700,662,4.12,1,9,45,4338,1314,192,522,1593,99,153,0.983,2403671,91,90
2017,AL,KCR,3,162,81,80,82,0,0,0,0,702,5536,1436,260,24,193,390,1166,91,31,45,37,791,737,4.61,1,6,39,4313,1480,196,519,1216,79,145,0.987,2220370,102,102
2017,AL,ANA,2,162,81,80,82,0,0,0,0,710,5415,1314,251,14,186,523,1198,136,44,70,46,709,672,4.2,1,10,43,4322,1373,224,470,1312,80,135,0.986,3019585,96,96
2017,AL,MIN,2,162,81,85,77,0,1,0,0,815,5557,1444,286,31,206,593,1342,95,28,46,39,788,732,4.59,6,11,42,4308,1487,224,483,1166,78,143,0.987,2051279,99,100
2017,AL,NYY,2,162,81,91,71,0,1,0,0,858,5594,1463,266,23,241,616,1386,90,22,64,56,660,599,3.72,2,7,36,4346,1248,192,504,1560,95,102,0.984,3146966,104,103
2017,AL,OAK,5,162,81,75,87,0,0,0,0,739,5464,1344,305,15,234,565,1491,57,22,43,40,826,743,4.67,1,6,35,4293,1444,210,502,1202,121,162,0.98,1475721,96,97
2017,AL,SEA,3,162,81,78,84,0,0,0,0,750,5551,1436,281,17,200,487,1267,89,35,78,35,772,713,4.46,1,9,39,4321,1399,237,490,1244,103,147,0.982,2135445,97,97
2017,AL,TBD,3,162,81,80,82,0,0,0,0,694,5478,1340,226,32,228,545,1538,88,34,55,48,704,638,3.97,0,9,53,4335,1324,193,503,1352,100,129,0.983,1253619,94,94
2017,AL,TEX,4,162,81,78,84,0,0,0,0,799,5430,1326,255,21,237,544,1493,113,44,81,39,816,742,4.66,2,6,29,4303,1443,214,559,1107,108,173,0.982,2507760,107,107
2017,AL,TOR,4,162,81,76,86,0,0,0,0,693,5499,1320,269,5,222,542,1327,53,24,51,35,784,720,4.42,2,6,45,4395,1460,203,549,1372,92,145,0.985,3203886,105,105
2017,NL,ARI,2,162,81,93,69,0,1,0,0,812,5525,1405,314,39,220,578,1456,103,30,54,27,659,586,3.66,2,11,43,4323,1309,171,516,1482,108,140,0.982,2134375,110,110
2017,NL,ATL,3,162,81,72,90,0,0,0,0,732,5584,1467,289,26,165,474,1184,77,31,66,32,821,756,4.72,0,6,36,4324,1463,192,584,1258,97,137,0.984,2505252,98,98
2017,NL,CHC,1,162,81,92,70,1,0,0,0,822,5496,1402,274,29,223,622,1401,62,31,82,32,695,636,3.95,2,8,38,4342,1294,194,554,1439,95,139,0.984,3199562,102,100
2017,NL,CIN,5,162,81,68,94,0,0,0,0,753,5484,1390,249,38,219,565,1329,120,39,72,42,869,821,5.17,2,8,33,4290,1442,248,631,1300,81,132,0.986,1836917,100,101
2017,NL,COL,3,162,81,87,75,0,1,0,0,824,5534,1510,293,38,192,519,1408,59,34,44,41,757,721,4.51,1,9,47,4313,1453,190,532,1270,77,168,0.987,2953650,115,115
2017,NL,LAD,1,162,81,104,58,1,0,1,0,770,5408,1347,312,20,221,649,1380,77,28,64,38,580,543,3.38,2,16,51,4334,1226,184,442,1549,88,131,0.985,3765856,97,96
2017,NL,FLA,2,162,78,77,85,0,0,0,0,778,5602,1497,271,31,194,486,1282,91,30,67,41,822,772,4.82,1,7,34,4328,1450,193,627,1202,73,156,0.988,1583014,93,93
2017,NL,MIL,2,162,84,86,76,0,0,0,0,732,5467,1363,267,22,224,547,1571,128,41,53,26,697,642,4,1,12,54,4337,1381,185,553,1346,115,164,0.981,2627705,101,101
2017,NL,NYM,4,162,81,70,92,0,0,0,0,735,5510,1379,286,28,224,529,1291,58,23,57,37,863,799,5.01,2,5,34,4304,1538,220,593,1374,92,125,0.984,2460622,97,97
2017,NL,PHI,5,162,81,66,96,0,0,0,0,690,5535,1382,287,36,174,494,1417,59,25,47,36,782,729,4.55,1,7,33,4323,1471,221,527,1309,82,145,0.986,1905354,96,97
2017,NL,PIT,4,162,81,75,87,0,0,0,0,668,5458,1331,249,36,151,519,1213,67,36,88,28,731,676,4.22,2,12,36,4322,1464,182,511,1262,99,156,0.984,1919447,99,99
2017,NL,SDP,4,162,81,71,91,0,0,0,0,604,5356,1251,227,31,189,460,1499,89,33,53,33,816,742,4.67,2,12,45,4292,1417,226,554,1325,113,177,0.981,2138491,94,95
2017,NL,SFG,5,162,81,64,98,0,0,0,0,639,5551,1382,290,28,128,467,1204,76,34,36,52,776,726,4.5,3,5,32,4356,1515,182,496,1234,87,127,0.985,3303652,96,96
2017,NL,STL,3,162,81,83,79,0,0,0,0,761,5470,1402,284,28,196,593,1348,81,31,65,44,705,646,4.01,3,12,43,4351,1393,183,493,1351,94,164,0.984,3447937,98,98
2017,NL,WSN,1,162,81,97,65,1,0,0,0,819,5553,1477,311,31,215,542,1327,108,30,31,45,672,623,3.88,3,5,46,4340,1300,189,495,1457,86,139,0.985,2524980,103,102
2018,AL,BAL,5,162,81,47,115,0,0,0,0,622,5507,1317,242,15,188,422,1412,81,22,57,35,892,824,5.18,2,7,28,4293,1552,234,589,1203,104,159,0.982,1564192,96,97
2018,AL,BOS,1,162,81,108,54,1,0,1,1,876,5623,1509,355,31,208,569,1253,125,31,55,48,647,608,3.75,2,14,46,4376,1305,176,512,1558,77,106,0.987,2895575,104,102
2018,AL,CHW,4,162,81,62,100,0,0,0,0,656,5523,1332,259,40,182,425,1594,98,41,66,32,848,771,4.83,0,8,34,4311,1404,196,653,1259,114,135,0.981,1608817,97,98
2018,AL,CLE,1,162,81,91,71,1,0,0,0,818,5595,1447,297,19,216,554,1189,135,36,80,44,648,611,3.77,5,17,41,4372,1349,200,407,1544,83,123,0.986,1926701,104,102
2018,AL,DET,3,162,81,64,98,0,0,0,0,630,5494,1326,284,35,135,428,1341,70,30,52,40,796,726,4.58,0,2,37,4276,1423,216,491,1215,95,126,0.984,1856970,101,102
2018,AL,HOU,1,162,81,103,59,1,0,0,0,797,5453,1390,278,18,205,565,1197,71,26,61,45,534,503,3.11,3,12,46,4365,1164,152,435,1687,63,116,0.989,2980549,96,94
2018,AL,KCR,5,162,81,58,104,0,0,0,0,638,5505,1350,283,29,155,427,1310,117,38,67,40,833,786,4.94,2,8,33,4296,1542,205,549,1157,77,142,0.987,1665107,99,100
2018,AL,ANA,4,162,81,80,82,0,0,0,0,721,5472,1323,249,23,214,514,1300,89,22,73,39,722,662,4.15,1,9,35,4312,1353,205,546,1386,76,173,0.987,3020216,97,97
2018,AL,MIN,2,162,81,78,84,0,0,0,0,738,5526,1379,317,22,166,534,1328,47,27,37,38,775,721,4.5,2,7,37,4330,1425,198,573,1377,97,127,0.984,1959197,102,102
2018,AL,NYY,2,162,81,100,62,0,1,0,0,851,5515,1374,269,23,267,625,1421,63,21,62,59,669,611,3.78,2,11,49,4369,1311,177,494,1634,94,95,0.984,3482855,104,102
2018,AL,OAK,2,162,81,97,65,0,1,0,0,813,5579,1407,322,20,227,550,1381,35,21,76,44,674,621,3.81,2,14,44,4397,1303,184,474,1237,89,125,0.985,1573616,98,97
2018,AL,SEA,3,162,81,89,73,0,0,0,0,677,5513,1402,256,32,176,430,1221,79,37,70,41,711,664,4.13,3,12,60,4346,1396,195,400,1328,88,152,0.985,2299489,94,95
2018,AL,TBD,3,162,81,90,72,0,0,0,0,716,5475,1415,274,43,150,540,1388,128,51,101,50,646,602,3.74,0,14,52,4345,1236,164,501,1421,85,136,0.986,1154973,97,97
2018,AL,TEX,5,162,81,67,95,0,0,0,0,737,5453,1308,266,24,194,555,1484,74,35,88,34,848,783,4.92,1,5,42,4293,1516,222,491,1121,120,168,0.98,2107107,112,113
2018,AL,TOR,4,162,81,73,89,0,0,0,0,709,5477,1336,320,16,217,499,1387,47,30,58,37,832,772,4.85,0,3,39,4301,1476,208,551,1298,101,138,0.983,2325281,97,98
2018,NL,ARI,3,162,81,82,80,0,0,0,0,693,5460,1283,259,50,176,560,1460,79,25,52,45,644,605,3.72,2,9,39,4389,1313,174,522,1448,75,152,0.988,2242695,108,107
2018,NL,ATL,1,162,81,90,72,1,0,0,0,759,5582,1433,314,29,175,511,1290,90,36,66,43,657,607,3.75,2,11,40,4370,1236,153,635,1423,80,134,0.986,2555781,100,100
2018,NL,CHC,2,163,82,95,68,0,1,0,0,761,5624,1453,286,34,167,576,1388,66,38,78,46,645,598,3.65,1,18,46,4429,1319,157,622,1333,104,155,0.983,3181089,107,106
2018,NL,CIN,5,162,81,67,95,0,0,0,0,696,5532,1404,251,25,172,559,1376,77,33,65,35,819,741,4.63,1,6,38,4323,1491,228,532,1258,95,144,0.984,1629356,103,104
2018,NL,COL,2,163,81,91,72,0,1,0,0,780,5541,1418,280,42,210,507,1397,95,33,51,37,745,699,4.33,0,10,51,4357,1378,184,525,1409,74,162,0.988,3015880,117,116
2018,NL,LAD,1,163,82,92,71,1,0,1,0,804,5572,1394,296,33,235,647,1436,75,24,61,39,610,554,3.38,0,11,48,4428,1279,179,422,1565,100,111,0.983,3857500,98,96
2018,NL,FLA,5,161,81,63,98,0,0,0,0,589,5488,1303,222,24,128,455,1384,45,31,73,31,809,762,4.76,1,12,30,4326,1388,192,605,1249,83,133,0.986,811104,89,90
2018,NL,MIL,1,163,81,96,67,1,0,0,0,754,5542,1398,252,24,218,537,1458,124,32,58,41,659,606,3.73,0,14,49,4383,1259,173,553,1428,108,141,0.982,2850875,102,101
2018,NL,NYM,4,162,81,77,85,0,0,0,0,676,5468,1282,265,34,170,566,1404,71,39,73,42,707,661,4.07,3,15,41,4382,1364,185,484,1446,88,121,0.985,2224995,90,91
2018,NL,PHI,3,162,81,80,82,0,0,0,0,677,5424,1271,241,30,186,582,1520,69,26,64,32,728,665,4.14,0,12,44,4337,1366,171,500,1465,123,138,0.979,2158124,102,103
2018,NL,PIT,4,161,80,82,79,0,0,0,0,692,5447,1381,290,38,157,474,1229,70,38,59,52,693,637,4,3,16,40,4302,1380,174,497,1336,105,129,0.982,1465316,96,96
2018,NL,SDP,5,162,81,66,96,0,0,0,0,617,5486,1289,250,30,162,471,1523,95,36,31,36,767,713,4.4,0,5,36,4371,1430,185,519,1399,100,127,0.983,2168536,94,95
2018,NL,SFG,4,162,81,73,89,0,0,0,0,603,5541,1324,255,30,133,448,1467,77,34,49,42,699,641,3.95,1,15,36,4384,1387,156,524,1269,97,160,0.984,3156185,95,96
2018,NL,STL,3,162,81,88,74,0,0,0,0,759,5498,1369,248,9,205,525,1380,63,32,80,48,691,622,3.85,1,8,43,4366,1354,144,593,1337,133,151,0.978,3403587,97,96
2018,NL,WSN,2,162,81,82,80,0,0,0,0,771,5517,1402,284,25,191,631,1289,119,33,59,40,682,649,4.04,2,7,40,4338,1320,198,487,1417,64,115,0.989,2529604,106,105
2019,AL,BAL,5,162,81,54,108,0,0,0,0,729,5596,1379,252,25,213,462,1435,84,30,71,37,981,897,5.59,0,5,27,4329,1544,305,561,1248,108,155,0.982,1307807,99,102
2019,AL,BOS,3,162,81,84,78,0,0,0,0,901,5770,1554,345,27,245,590,1382,68,30,49,44,828,768,4.7,1,8,33,4413,1423,215,605,1633,88,115,0.985,2924627,105,104
2019,AL,CHW,3,161,80,72,89,0,0,0,0,708,5529,1443,260,20,182,378,1549,63,28,66,32,832,769,4.9,6,7,33,4238,1438,238,582,1312,117,171,0.98,1649775,97,99
2019,AL,CLE,2,162,81,93,69,0,0,0,0,769,5425,1354,286,18,223,563,1332,103,35,50,46,657,601,3.76,6,16,42,4313,1308,207,450,1508,83,110,0.985,1738642,104,102
2019,AL,DET,5,161,81,47,114,0,0,0,0,582,5549,1333,292,41,149,391,1595,57,20,48,42,915,835,5.24,0,3,31,4299,1555,250,536,1368,110,127,0.981,1501430,102,104
2019,AL,HOU,1,162,81,107,55,1,0,1,0,920,5613,1538,323,28,288,645,1166,67,27,66,57,640,595,3.66,2,14,47,4387,1205,230,448,1671,71,96,0.988,2857367,103,100
2019,AL,KCR,4,162,81,59,103,0,0,0,0,691,5496,1356,281,40,162,456,1405,117,39,59,42,869,824,5.2,1,7,37,4275,1525,221,582,1230,73,152,0.988,1479659,101,102
2019,AL,ANA,4,162,81,72,90,0,0,0,0,769,5542,1368,268,21,220,586,1276,65,20,67,42,868,820,5.12,0,2,32,4328,1417,267,576,1404,92,118,0.984,3019012,98,98
2019,AL,MIN,1,162,81,101,61,1,0,0,0,939,5732,1547,318,23,307,525,1334,28,21,81,41,754,680,4.18,1,10,50,4390,1456,198,452,1463,111,130,0.981,2294152,100,99
2019,AL,NYY,1,162,81,103,59,1,0,0,0,943,5583,1493,290,17,306,569,1437,55,22,49,33,739,691,4.31,1,9,50,4329,1374,248,507,1534,102,135,0.982,3304404,98,96
2019,AL,OAK,2,162,81,97,65,0,1,0,0,845,5561,1384,292,23,257,578,1338,49,21,87,36,680,646,3.97,1,12,45,4395,1342,201,477,1299,80,122,0.987,1662211,95,93
2019,AL,SEA,5,162,81,68,94,0,0,0,0,758,5500,1305,254,28,239,588,1581,115,47,58,37,893,798,4.99,3,4,34,4318,1484,260,505,1239,132,145,0.978,1791863,93,94
2019,AL,TBD,2,162,81,96,66,0,1,0,0,769,5628,1427,291,29,217,542,1493,94,37,73,34,656,598,3.65,0,12,46,4423,1274,181,453,1621,87,126,0.985,1178735,97,96
2019,AL,TEX,3,162,81,78,84,0,0,0,0,810,5540,1374,296,24,223,534,1578,131,38,67,44,878,808,5.06,4,9,33,4314,1515,241,583,1379,105,143,0.982,2132994,111,112
2019,AL,TOR,4,162,81,67,95,0,0,0,0,726,5493,1299,270,21,247,509,1514,51,20,45,28,828,767,4.79,1,7,33,4321,1450,228,604,1332,96,141,0.984,1750114,97,98
2019,NL,ARI,2,162,81,85,77,0,0,0,0,813,5633,1419,288,40,220,540,1360,88,14,70,40,743,691,4.25,0,11,45,4395,1400,220,516,1427,86,136,0.986,2135510,101,101
2019,NL,ATL,1,162,81,97,65,1,0,0,0,855,5560,1432,277,29,249,619,1467,89,28,60,35,743,675,4.19,1,8,44,4352,1421,203,548,1393,78,154,0.987,2655100,105,103
2019,NL,CHC,3,162,81,84,78,0,0,0,0,814,5461,1378,270,26,256,581,1460,45,24,83,39,717,657,4.1,1,10,38,4326,1376,195,534,1444,118,141,0.981,3094865,102,101
2019,NL,CIN,4,162,81,75,87,0,0,0,0,701,5450,1328,235,27,227,492,1436,80,38,89,33,711,668,4.18,0,10,46,4314,1270,214,536,1552,91,124,0.984,1808685,103,103
2019,NL,COL,4,162,81,71,91,0,0,0,0,835,5660,1502,323,41,224,489,1503,71,31,43,43,958,895,5.56,1,5,28,4346,1576,270,589,1264,97,165,0.984,2993244,118,118
2019,NL,LAD,1,162,81,106,56,1,0,0,0,886,5493,1414,302,20,279,607,1356,57,10,81,45,613,541,3.37,3,18,44,4337,1201,185,392,1519,106,117,0.982,3974309,96,94
2019,NL,FLA,5,162,81,57,105,0,0,0,0,615,5512,1326,265,18,146,395,1469,55,30,73,33,808,760,4.74,2,8,27,4333,1340,236,615,1378,94,135,0.984,811302,94,96
2019,NL,MIL,2,162,81,89,73,0,1,0,0,769,5542,1366,279,17,250,629,1563,101,25,72,38,766,713,4.4,0,7,50,4378,1364,225,570,1497,97,135,0.983,2923333,101,101
2019,NL,NYM,3,162,81,86,76,0,0,0,0,791,5624,1445,280,17,242,516,1384,56,27,95,27,737,688,4.24,3,12,38,4383,1405,204,500,1520,99,129,0.983,2442532,92,92
2019,NL,PHI,4,162,81,81,81,0,0,0,0,774,5571,1369,311,26,215,562,1453,78,18,57,34,794,731,4.53,3,7,36,4361,1452,258,546,1392,97,136,0.984,2727421,102,102
2019,NL,PIT,5,162,81,69,93,0,0,0,0,758,5657,1497,315,38,163,425,1213,64,29,63,34,911,829,5.18,1,6,31,4320,1511,241,584,1443,121,130,0.98,1491439,96,97
2019,NL,SDP,5,162,81,70,92,0,0,0,0,682,5391,1281,224,24,219,504,1581,70,37,55,31,789,732,4.6,0,6,47,4296,1394,215,463,1475,116,100,0.98,2396399,95,96
2019,NL,SFG,3,162,81,77,85,0,0,0,0,678,5579,1332,300,26,167,475,1435,47,28,50,42,773,715,4.38,1,8,41,4407,1395,227,519,1368,90,142,0.985,2707760,94,95
2019,NL,STL,1,162,81,91,71,1,0,0,0,764,5449,1336,246,24,210,561,1420,116,29,76,39,662,609,3.8,1,14,52,4332,1284,191,545,1399,66,168,0.989,3480393,98,97
2019,NL,WSN,2,162,81,93,69,0,1,1,1,873,5512,1460,298,27,231,584,1308,116,29,81,42,724,683,4.27,1,13,40,4318,1340,202,517,1511,87,111,0.985,2259781,106,104
2020,AL,BAL,4,60,33,25,35,0,0,0,0,274,2026,523,102,7,77,164,514,19,14,27,10,294,260,4.51,0,1,11,1556,489,79,192,487,43,42,0.98,0,100,102
2020,AL,BOS,5,60,31,24,36,0,0,0,0,292,2083,552,118,7,81,187,545,31,9,21,9,351,325,5.58,0,2,14,1572,587,98,252,537,45,59,0.979,0,105,105
2020,AL,CHW,2,60,30,35,25,0,1,0,0,306,2047,534,94,6,96,179,571,20,8,24,13,246,223,3.81,1,6,13,1581,448,71,217,523,38,48,0.982,0,99,100
2020,AL,CLE,2,60,30,35,25,0,1,0,0,248,1959,446,96,5,59,239,517,25,10,24,16,209,196,3.29,1,7,20,1608,440,68,157,621,30,46,0.986,0,104,103
2020,AL,DET,5,58,27,23,35,0,0,0,0,249,1893,463,78,12,62,147,567,19,6,19,14,318,308,5.63,1,1,11,1477,511,91,192,444,27,46,0.987,0,102,105
2020,AL,HOU,2,60,28,29,31,0,1,0,0,279,1992,478,103,12,69,192,440,22,11,23,13,275,251,4.31,0,0,16,1572,472,70,217,526,20,48,0.991,0,103,101
2020,AL,KCR,4,60,30,26,34,0,0,0,0,248,1988,485,97,7,68,172,527,49,20,18,10,272,247,4.3,1,4,19,1551,500,76,211,517,31,62,0.985,0,102,103
2020,AL,ANA,4,60,31,26,34,0,0,0,0,294,2020,501,97,8,85,239,490,21,8,25,18,321,297,5.09,1,2,12,1576,492,82,199,523,36,36,0.983,0,100,101
2020,AL,MIN,1,60,31,36,24,1,0,0,0,269,1937,468,81,3,91,186,528,14,7,29,14,215,204,3.58,0,4,17,1540,448,62,170,535,20,39,0.99,0,99,98
2020,AL,NYY,2,60,31,33,27,0,1,0,0,315,1915,473,87,7,94,251,480,27,7,30,11,270,242,4.35,2,2,14,1502,455,83,168,528,48,37,0.976,0,98,96
2020,AL,OAK,1,60,32,36,24,1,0,0,0,274,1908,430,91,11,71,238,524,26,3,39,14,232,216,3.77,1,5,17,1546,471,69,165,506,26,33,0.987,0,94,93
2020,AL,SEA,3,60,24,27,33,0,0,0,0,254,1929,435,88,5,60,207,545,50,16,30,12,303,289,5.03,1,0,15,1550,482,79,230,469,23,48,0.989,0,94,95
2020,AL,TBD,1,60,29,40,20,1,0,1,0,289,1975,470,105,12,80,243,608,48,9,28,14,229,209,3.56,0,4,23,1583,475,70,168,552,33,52,0.985,0,96,95
2020,AL,TEX,5,60,30,22,38,0,0,0,0,224,1936,420,80,9,62,167,548,49,14,24,18,312,288,5.02,2,3,10,1550,479,81,236,489,40,40,0.981,0,102,102
2020,AL,TOR,3,60,26,32,28,0,1,0,0,302,2023,516,104,4,88,203,508,33,6,12,14,312,268,4.6,0,1,17,1574,517,81,250,519,38,47,0.982,0,100,99
2020,NL,ARI,5,60,30,25,35,0,0,0,0,269,1997,482,101,12,58,181,461,23,7,36,23,295,279,4.84,0,1,13,1555,506,93,235,524,35,54,0.983,0,102,102
2020,NL,ATL,1,60,30,35,25,1,0,0,0,348,2074,556,130,3,103,239,573,23,4,23,7,288,257,4.41,0,4,13,1573,494,69,220,506,33,52,0.985,0,107,106
